2025-06-05 09:59:08.543 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2025-06-05 09:59:10.267 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator - Loaded RoutePredicateFactory [Before]
2025-06-05 09:59:10.267 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator - Loaded RoutePredicateFactory [Between]
2025-06-05 09:59:10.267 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator - Loaded RoutePredicateFactory [Cookie]
2025-06-05 09:59:10.267 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator - Loaded RoutePredicateFactory [Header]
2025-06-05 09:59:10.267 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator - Loaded RoutePredicateFactory [Host]
2025-06-05 09:59:10.267 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator - Loaded RoutePredicateFactory [Method]
2025-06-05 09:59:10.267 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator - Loaded RoutePredicateFactory [Path]
2025-06-05 09:59:10.267 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator - Loaded RoutePredicateFactory [Query]
2025-06-05 09:59:10.267 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator - Loaded RoutePredicateFactory [ReadBody]
2025-06-05 09:59:10.267 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator - Loaded RoutePredicateFactory [RemoteAddr]
2025-06-05 09:59:10.267 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator - Loaded RoutePredicateFactory [XForwardedRemoteAddr]
2025-06-05 09:59:10.267 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator - Loaded RoutePredicateFactory [Weight]
2025-06-05 09:59:10.268 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator - Loaded RoutePredicateFactory [CloudFoundryRouteService]
2025-06-05 09:59:10.443 [main] INFO  o.s.b.actuate.endpoint.web.EndpointLinksResolver - Exposing 19 endpoints beneath base path '/actuator'
2025-06-05 09:59:10.735 [com.alibaba.nacos.client.remote.worker.1] INFO  c.a.nacos.common.remote.client.grpc.GrpcClient - grpc client connection server:121.4.51.19 ip,serverPort:9848,grpcTslConfig:{"sslProvider":"","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
2025-06-05 09:59:10.737 [com.alibaba.nacos.client.remote.worker.1] INFO  com.alibaba.nacos.common.remote.client - [449c0d49-2eef-468d-98ca-245653710893_config-0] Fail to connect server, after trying 8 times, last try server is {serverIp = '121.4.51.19', server main port = 8848}, error = unknown
2025-06-05 09:59:10.752 [main] INFO  o.s.boot.web.embedded.netty.NettyWebServer - Netty started on port 8080 (http)
2025-06-05 09:59:10.911 [main] INFO  com.alibaba.nacos.client.naming - initializer namespace from ans.namespace attribute : null
2025-06-05 09:59:10.912 [main] INFO  com.alibaba.nacos.client.naming - initializer namespace from ALIBABA_ALIWARE_NAMESPACE attribute :null
2025-06-05 09:59:10.912 [main] INFO  com.alibaba.nacos.client.naming - initializer namespace from namespace attribute :null
2025-06-05 09:59:10.916 [main] INFO  com.alibaba.nacos.client.naming - FailoverDataSource type is class com.alibaba.nacos.client.naming.backups.datasource.DiskFailoverDataSource
2025-06-05 09:59:10.918 [main] INFO  c.a.n.p.auth.spi.client.ClientAuthPluginManager - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.impl.NacosClientAuthServiceImpl success.
2025-06-05 09:59:10.918 [main] INFO  c.a.n.p.auth.spi.client.ClientAuthPluginManager - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.ram.RamClientAuthServiceImpl success.
2025-06-05 09:59:10.941 [main] INFO  com.alibaba.nacos.common.remote.client - [RpcClientFactory] create a new rpc client of 2b697cc3-3025-43c3-8ad6-e821673e07a0
2025-06-05 09:59:10.942 [main] INFO  com.alibaba.nacos.client.naming - Create naming rpc client for uuid->2b697cc3-3025-43c3-8ad6-e821673e07a0
2025-06-05 09:59:10.942 [main] INFO  com.alibaba.nacos.common.remote.client - [2b697cc3-3025-43c3-8ad6-e821673e07a0] RpcClient init, ServerListFactory = com.alibaba.nacos.client.naming.core.ServerListManager
2025-06-05 09:59:10.942 [main] INFO  com.alibaba.nacos.common.remote.client - [2b697cc3-3025-43c3-8ad6-e821673e07a0] Registry connection listener to current client:com.alibaba.nacos.client.naming.remote.gprc.redo.NamingGrpcRedoService
2025-06-05 09:59:10.943 [main] INFO  com.alibaba.nacos.common.remote.client - [2b697cc3-3025-43c3-8ad6-e821673e07a0] Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
2025-06-05 09:59:10.943 [main] INFO  com.alibaba.nacos.common.remote.client - [2b697cc3-3025-43c3-8ad6-e821673e07a0] Try to connect to server on start up, server: {serverIp = '121.4.51.19', server main port = 8848}
2025-06-05 09:59:10.943 [main] INFO  c.a.nacos.common.remote.client.grpc.GrpcClient - grpc client connection server:121.4.51.19 ip,serverPort:9848,grpcTslConfig:{"sslProvider":"","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
2025-06-05 09:59:10.969 [main] INFO  com.alibaba.nacos.common.remote.client - [2b697cc3-3025-43c3-8ad6-e821673e07a0] Try to connect to server on start up, server: {serverIp = '121.4.51.19', server main port = 8848}
2025-06-05 09:59:10.972 [main] INFO  c.a.nacos.common.remote.client.grpc.GrpcClient - grpc client connection server:121.4.51.19 ip,serverPort:9848,grpcTslConfig:{"sslProvider":"","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
2025-06-05 09:59:10.975 [main] INFO  com.alibaba.nacos.common.remote.client - [2b697cc3-3025-43c3-8ad6-e821673e07a0] Try to connect to server on start up, server: {serverIp = '121.4.51.19', server main port = 8848}
2025-06-05 09:59:10.976 [main] INFO  c.a.nacos.common.remote.client.grpc.GrpcClient - grpc client connection server:121.4.51.19 ip,serverPort:9848,grpcTslConfig:{"sslProvider":"","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
2025-06-05 09:59:10.980 [main] INFO  com.alibaba.nacos.common.remote.client - [2b697cc3-3025-43c3-8ad6-e821673e07a0] Try to connect to server on start up, server: {serverIp = '121.4.51.19', server main port = 8848}
2025-06-05 09:59:10.981 [main] INFO  c.a.nacos.common.remote.client.grpc.GrpcClient - grpc client connection server:121.4.51.19 ip,serverPort:9848,grpcTslConfig:{"sslProvider":"","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
2025-06-05 09:59:10.985 [main] INFO  com.alibaba.nacos.common.remote.client - [2b697cc3-3025-43c3-8ad6-e821673e07a0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
2025-06-05 09:59:10.985 [com.alibaba.nacos.client.remote.worker.1] INFO  com.alibaba.nacos.common.remote.client - [2b697cc3-3025-43c3-8ad6-e821673e07a0] Try to reconnect to a new server, server is  not appointed, will choose a random server.
2025-06-05 09:59:10.985 [main] INFO  com.alibaba.nacos.common.remote.client - [2b697cc3-3025-43c3-8ad6-e821673e07a0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$435/0x0000000800fd8cb8
2025-06-05 09:59:10.985 [com.alibaba.nacos.client.remote.worker.1] INFO  c.a.nacos.common.remote.client.grpc.GrpcClient - grpc client connection server:121.4.51.19 ip,serverPort:9848,grpcTslConfig:{"sslProvider":"","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
2025-06-05 09:59:10.986 [main] INFO  com.alibaba.nacos.client.naming - [REGISTER-SERVICE] public registering service wxy-cloud-gateway with instance Instance{instanceId='null', ip='127.0.0.1', port=8080, weight=1.0, healthy=true, enabled=true, ephemeral=true, clusterName='DEFAULT', serviceName='null', metadata={management.endpoints.web.base-path=/actuator, IPv6=null, preserved.register.source=SPRING_CLOUD}}
2025-06-05 09:59:11.094 [com.alibaba.nacos.client.remote.worker.1] INFO  c.a.nacos.common.remote.client.grpc.GrpcClient - grpc client connection server:121.4.51.19 ip,serverPort:9848,grpcTslConfig:{"sslProvider":"","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
2025-06-05 09:59:11.097 [com.alibaba.nacos.client.remote.worker.1] INFO  com.alibaba.nacos.common.remote.client - [2b697cc3-3025-43c3-8ad6-e821673e07a0] Fail to connect server, after trying 1 times, last try server is {serverIp = '121.4.51.19', server main port = 8848}, error = unknown
2025-06-05 09:59:11.299 [com.alibaba.nacos.client.remote.worker.1] INFO  c.a.nacos.common.remote.client.grpc.GrpcClient - grpc client connection server:121.4.51.19 ip,serverPort:9848,grpcTslConfig:{"sslProvider":"","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
2025-06-05 09:59:11.301 [com.alibaba.nacos.client.remote.worker.1] INFO  com.alibaba.nacos.common.remote.client - [2b697cc3-3025-43c3-8ad6-e821673e07a0] Fail to connect server, after trying 2 times, last try server is {serverIp = '121.4.51.19', server main port = 8848}, error = unknown
2025-06-05 09:59:11.609 [com.alibaba.nacos.client.remote.worker.1] INFO  c.a.nacos.common.remote.client.grpc.GrpcClient - grpc client connection server:121.4.51.19 ip,serverPort:9848,grpcTslConfig:{"sslProvider":"","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
2025-06-05 09:59:11.613 [com.alibaba.nacos.client.remote.worker.1] INFO  com.alibaba.nacos.common.remote.client - [2b697cc3-3025-43c3-8ad6-e821673e07a0] Fail to connect server, after trying 3 times, last try server is {serverIp = '121.4.51.19', server main port = 8848}, error = unknown
2025-06-05 09:59:11.641 [com.alibaba.nacos.client.remote.worker.1] INFO  c.a.nacos.common.remote.client.grpc.GrpcClient - grpc client connection server:121.4.51.19 ip,serverPort:9848,grpcTslConfig:{"sslProvider":"","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
2025-06-05 09:59:11.644 [com.alibaba.nacos.client.remote.worker.1] INFO  com.alibaba.nacos.common.remote.client - [449c0d49-2eef-468d-98ca-245653710893_config-0] Fail to connect server, after trying 9 times, last try server is {serverIp = '121.4.51.19', server main port = 8848}, error = unknown
2025-06-05 09:59:12.014 [com.alibaba.nacos.client.remote.worker.1] INFO  c.a.nacos.common.remote.client.grpc.GrpcClient - grpc client connection server:121.4.51.19 ip,serverPort:9848,grpcTslConfig:{"sslProvider":"","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
2025-06-05 09:59:12.017 [com.alibaba.nacos.client.remote.worker.1] INFO  com.alibaba.nacos.common.remote.client - [2b697cc3-3025-43c3-8ad6-e821673e07a0] Fail to connect server, after trying 4 times, last try server is {serverIp = '121.4.51.19', server main port = 8848}, error = unknown
2025-06-05 09:59:12.531 [com.alibaba.nacos.client.remote.worker.1] INFO  c.a.nacos.common.remote.client.grpc.GrpcClient - grpc client connection server:121.4.51.19 ip,serverPort:9848,grpcTslConfig:{"sslProvider":"","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
2025-06-05 09:59:12.546 [com.alibaba.nacos.client.remote.worker.1] INFO  com.alibaba.nacos.common.remote.client - [2b697cc3-3025-43c3-8ad6-e821673e07a0] Fail to connect server, after trying 5 times, last try server is {serverIp = '121.4.51.19', server main port = 8848}, error = unknown
2025-06-05 09:59:12.657 [com.alibaba.nacos.client.remote.worker.1] INFO  c.a.nacos.common.remote.client.grpc.GrpcClient - grpc client connection server:121.4.51.19 ip,serverPort:9848,grpcTslConfig:{"sslProvider":"","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
2025-06-05 09:59:12.661 [com.alibaba.nacos.client.remote.worker.1] INFO  com.alibaba.nacos.common.remote.client - [449c0d49-2eef-468d-98ca-245653710893_config-0] Fail to connect server, after trying 10 times, last try server is {serverIp = '121.4.51.19', server main port = 8848}, error = unknown
2025-06-05 09:59:13.158 [com.alibaba.nacos.client.remote.worker.1] INFO  c.a.nacos.common.remote.client.grpc.GrpcClient - grpc client connection server:121.4.51.19 ip,serverPort:9848,grpcTslConfig:{"sslProvider":"","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
2025-06-05 09:59:13.161 [com.alibaba.nacos.client.remote.worker.1] INFO  com.alibaba.nacos.common.remote.client - [2b697cc3-3025-43c3-8ad6-e821673e07a0] Fail to connect server, after trying 6 times, last try server is {serverIp = '121.4.51.19', server main port = 8848}, error = unknown
2025-06-05 09:59:13.538 [main] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.cache.ServiceInfoHolder do shutdown begin
2025-06-05 09:59:13.538 [main] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.backups.FailoverReactor do shutdown begin
2025-06-05 09:59:13.538 [main] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.backups.FailoverReactor do shutdown stop
2025-06-05 09:59:13.538 [main] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.cache.ServiceInfoHolder do shutdown stop
2025-06-05 09:59:13.538 [main] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.remote.NamingClientProxyDelegate do shutdown begin
2025-06-05 09:59:13.538 [main] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.core.ServiceInfoUpdateService do shutdown begin
2025-06-05 09:59:13.538 [main] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.core.ServiceInfoUpdateService do shutdown stop
2025-06-05 09:59:13.538 [main] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.core.ServerListManager do shutdown begin
2025-06-05 09:59:13.538 [main] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.core.ServerListManager do shutdown stop
2025-06-05 09:59:13.538 [main] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.remote.http.NamingHttpClientProxy do shutdown begin
2025-06-05 09:59:13.538 [main] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.remote.http.NamingHttpClientProxy do shutdown stop
2025-06-05 09:59:13.538 [main] INFO  com.alibaba.nacos.client.naming - Shutdown naming grpc client proxy for  uuid->2b697cc3-3025-43c3-8ad6-e821673e07a0
2025-06-05 09:59:13.538 [main] INFO  com.alibaba.nacos.client.naming - Shutdown grpc redo service executor java.util.concurrent.ScheduledThreadPoolExecutor@3897f9ae[Running, pool size = 1, active threads = 0, queued tasks = 1, completed tasks = 0]
2025-06-05 09:59:13.538 [main] INFO  com.alibaba.nacos.common.remote.client - Shutdown rpc client, set status to shutdown
2025-06-05 09:59:13.538 [main] INFO  com.alibaba.nacos.common.remote.client - Shutdown client event executor java.util.concurrent.ScheduledThreadPoolExecutor@6c767288[Running, pool size = 2, active threads = 2, queued tasks = 0, completed tasks = 0]
2025-06-05 09:59:13.538 [main] INFO  c.a.nacos.common.remote.client.grpc.GrpcClient - Shutdown grpc executor java.util.concurrent.ThreadPoolExecutor@510e6b93[Running, pool size = 32, active threads = 0, queued tasks = 0, completed tasks = 44]
2025-06-05 09:59:13.538 [com.alibaba.nacos.client.remote.worker.1] INFO  com.alibaba.nacos.common.remote.client - [2b697cc3-3025-43c3-8ad6-e821673e07a0] Client is shutdown, stop reconnect to server
2025-06-05 09:59:13.540 [main] INFO  com.alibaba.nacos.client.naming - shutdown and remove naming rpc client  for uuid ->2b697cc3-3025-43c3-8ad6-e821673e07a0
2025-06-05 09:59:13.540 [main] INFO  c.a.n.client.auth.ram.identify.CredentialWatcher - [null] CredentialWatcher is stopped
2025-06-05 09:59:13.540 [main] INFO  c.a.n.client.auth.ram.identify.CredentialService - [null] CredentialService is freed
2025-06-05 09:59:13.540 [main] INFO  com.alibaba.nacos.client.naming - com.alibaba.nacos.client.naming.remote.NamingClientProxyDelegate do shutdown stop
2025-06-05 09:59:13.550 [main] INFO  o.s.b.a.logging.ConditionEvaluationReportLogger - 

Error starting ApplicationContext. To display the condition evaluation report re-run your application with 'debug' enabled.
2025-06-05 09:59:21.691 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2025-06-05 09:59:21.718 [main] INFO  top.wxy.GatewayApplication - Starting GatewayApplication using Java 17.0.4.1 with PID 25808 (E:\微服务学习\MicroService_Learning\wxy-cloud\wxy-cloud-gateway\target\classes started by 笼中雀 in E:\微服务学习\MicroService_Learning\wxy-cloud)
2025-06-05 09:59:21.719 [main] INFO  top.wxy.GatewayApplication - No active profile set, falling back to 1 default profile: "default"
2025-06-05 09:59:21.750 [main] INFO  c.a.cloud.nacos.configdata.NacosConfigDataLoader - [Nacos Config] Load config[dataId=common.yaml, group=DEFAULT_GROUP] success
2025-06-05 09:59:21.750 [main] INFO  c.a.cloud.nacos.configdata.NacosConfigDataLoader - [Nacos Config] Load config[dataId=datasource.yaml, group=DEFAULT_GROUP] success
2025-06-05 09:59:21.777 [com.alibaba.nacos.client.remote.worker.1] INFO  c.a.nacos.common.remote.client.grpc.GrpcClient - grpc client connection server:121.4.51.19 ip,serverPort:9848,grpcTslConfig:{"sslProvider":"","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
2025-06-05 09:59:21.781 [com.alibaba.nacos.client.remote.worker.1] INFO  com.alibaba.nacos.common.remote.client - [02a3848e-dc56-4849-8425-501fc39a9c49_config-0] Fail to connect server, after trying 5 times, last try server is {serverIp = '121.4.51.19', server main port = 8848}, error = unknown
2025-06-05 09:59:22.365 [main] INFO  o.springframework.cloud.context.scope.GenericScope - BeanFactory id=2f9e6b2d-9722-3933-8cd7-dbd35b025140
2025-06-05 09:59:22.390 [com.alibaba.nacos.client.remote.worker.1] INFO  c.a.nacos.common.remote.client.grpc.GrpcClient - grpc client connection server:121.4.51.19 ip,serverPort:9848,grpcTslConfig:{"sslProvider":"","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
2025-06-05 09:59:22.392 [com.alibaba.nacos.client.remote.worker.1] INFO  com.alibaba.nacos.common.remote.client - [02a3848e-dc56-4849-8425-501fc39a9c49_config-0] Fail to connect server, after trying 6 times, last try server is {serverIp = '121.4.51.19', server main port = 8848}, error = unknown
2025-06-05 09:59:23.090 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator - Loaded RoutePredicateFactory [After]
2025-06-05 09:59:23.090 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator - Loaded RoutePredicateFactory [Before]
2025-06-05 09:59:23.090 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator - Loaded RoutePredicateFactory [Between]
2025-06-05 09:59:23.090 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator - Loaded RoutePredicateFactory [Cookie]
2025-06-05 09:59:23.090 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator - Loaded RoutePredicateFactory [Header]
2025-06-05 09:59:23.090 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator - Loaded RoutePredicateFactory [Host]
2025-06-05 09:59:23.090 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator - Loaded RoutePredicateFactory [Method]
2025-06-05 09:59:23.090 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator - Loaded RoutePredicateFactory [Path]
2025-06-05 09:59:23.090 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator - Loaded RoutePredicateFactory [Query]
2025-06-05 09:59:23.090 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator - Loaded RoutePredicateFactory [ReadBody]
2025-06-05 09:59:23.090 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator - Loaded RoutePredicateFactory [RemoteAddr]
2025-06-05 09:59:23.090 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator - Loaded RoutePredicateFactory [XForwardedRemoteAddr]
2025-06-05 09:59:23.090 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator - Loaded RoutePredicateFactory [Weight]
2025-06-05 09:59:23.090 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator - Loaded RoutePredicateFactory [CloudFoundryRouteService]
2025-06-05 09:59:23.097 [com.alibaba.nacos.client.remote.worker.1] INFO  c.a.nacos.common.remote.client.grpc.GrpcClient - grpc client connection server:121.4.51.19 ip,serverPort:9848,grpcTslConfig:{"sslProvider":"","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
2025-06-05 09:59:23.100 [com.alibaba.nacos.client.remote.worker.1] INFO  com.alibaba.nacos.common.remote.client - [02a3848e-dc56-4849-8425-501fc39a9c49_config-0] Fail to connect server, after trying 7 times, last try server is {serverIp = '121.4.51.19', server main port = 8848}, error = unknown
2025-06-05 09:59:23.286 [main] INFO  o.s.b.actuate.endpoint.web.EndpointLinksResolver - Exposing 19 endpoints beneath base path '/actuator'
2025-06-05 09:59:23.604 [main] INFO  o.s.boot.web.embedded.netty.NettyWebServer - Netty started on port 8080 (http)
2025-06-05 09:59:23.752 [main] INFO  com.alibaba.nacos.client.naming - initializer namespace from ans.namespace attribute : null
2025-06-05 09:59:23.753 [main] INFO  com.alibaba.nacos.client.naming - initializer namespace from ALIBABA_ALIWARE_NAMESPACE attribute :null
2025-06-05 09:59:23.753 [main] INFO  com.alibaba.nacos.client.naming - initializer namespace from namespace attribute :null
2025-06-05 09:59:23.756 [main] INFO  com.alibaba.nacos.client.naming - FailoverDataSource type is class com.alibaba.nacos.client.naming.backups.datasource.DiskFailoverDataSource
2025-06-05 09:59:23.759 [main] INFO  c.a.n.p.auth.spi.client.ClientAuthPluginManager - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.impl.NacosClientAuthServiceImpl success.
2025-06-05 09:59:23.759 [main] INFO  c.a.n.p.auth.spi.client.ClientAuthPluginManager - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.ram.RamClientAuthServiceImpl success.
2025-06-05 09:59:23.761 [main] INFO  com.alibaba.nacos.common.remote.client - [RpcClientFactory] create a new rpc client of a568f23e-36fd-4d72-9c89-ef519b8b42da
2025-06-05 09:59:23.763 [main] INFO  com.alibaba.nacos.client.naming - Create naming rpc client for uuid->a568f23e-36fd-4d72-9c89-ef519b8b42da
2025-06-05 09:59:23.763 [main] INFO  com.alibaba.nacos.common.remote.client - [a568f23e-36fd-4d72-9c89-ef519b8b42da] RpcClient init, ServerListFactory = com.alibaba.nacos.client.naming.core.ServerListManager
2025-06-05 09:59:23.763 [main] INFO  com.alibaba.nacos.common.remote.client - [a568f23e-36fd-4d72-9c89-ef519b8b42da] Registry connection listener to current client:com.alibaba.nacos.client.naming.remote.gprc.redo.NamingGrpcRedoService
2025-06-05 09:59:23.763 [main] INFO  com.alibaba.nacos.common.remote.client - [a568f23e-36fd-4d72-9c89-ef519b8b42da] Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
2025-06-05 09:59:23.763 [main] INFO  com.alibaba.nacos.common.remote.client - [a568f23e-36fd-4d72-9c89-ef519b8b42da] Try to connect to server on start up, server: {serverIp = '121.4.51.19', server main port = 8848}
2025-06-05 09:59:23.763 [main] INFO  c.a.nacos.common.remote.client.grpc.GrpcClient - grpc client connection server:121.4.51.19 ip,serverPort:9848,grpcTslConfig:{"sslProvider":"","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
2025-06-05 09:59:23.766 [main] INFO  com.alibaba.nacos.common.remote.client - [a568f23e-36fd-4d72-9c89-ef519b8b42da] Try to connect to server on start up, server: {serverIp = '121.4.51.19', server main port = 8848}
2025-06-05 09:59:23.767 [main] INFO  c.a.nacos.common.remote.client.grpc.GrpcClient - grpc client connection server:121.4.51.19 ip,serverPort:9848,grpcTslConfig:{"sslProvider":"","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
2025-06-05 09:59:23.769 [main] INFO  com.alibaba.nacos.common.remote.client - [a568f23e-36fd-4d72-9c89-ef519b8b42da] Try to connect to server on start up, server: {serverIp = '121.4.51.19', server main port = 8848}
2025-06-05 09:59:23.770 [main] INFO  c.a.nacos.common.remote.client.grpc.GrpcClient - grpc client connection server:121.4.51.19 ip,serverPort:9848,grpcTslConfig:{"sslProvider":"","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
2025-06-05 09:59:23.773 [main] INFO  com.alibaba.nacos.common.remote.client - [a568f23e-36fd-4d72-9c89-ef519b8b42da] Try to connect to server on start up, server: {serverIp = '121.4.51.19', server main port = 8848}
2025-06-05 09:59:23.774 [main] INFO  c.a.nacos.common.remote.client.grpc.GrpcClient - grpc client connection server:121.4.51.19 ip,serverPort:9848,grpcTslConfig:{"sslProvider":"","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
2025-06-05 09:59:23.778 [main] INFO  com.alibaba.nacos.common.remote.client - [a568f23e-36fd-4d72-9c89-ef519b8b42da] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
